T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,Appliances,lights
20,37.09,16.89,40.62666667,20.2,37.9,18.79,35.2,17.79,47.09,4.123333333,67.72666667,18.5,35.2,20.1,43.53,17.6,39.73,3.90E+00,750.65,73,6.5,40,-5.00E-01,12.50665006,12.50665006,50,0
20,37.09,16.89,40.7,20.26,37.9,18.79,35.2,17.79,47.09,4.09,67.62333333,18.5,35.2,20.1,43.59,17.6,39.79,3.83E+00,750.4333333,73.33333333,6.666666667,40,-5.00E-01,16.0471025,16.0471025,50,0
19.92666667,37.09,16.79,40.73,20.29,37.9,18.73,35.2,17.7,47.09,4.03,67.69,18.5,35.12666667,20.1,43.7,17.6,39.79,3.77E+00,750.2166667,73.66666667,6.833333333,40,-5.00E-01,2.322284691,2.322284691,60,0
19.89,37.09,16.79,40.86333333,20.29,37.9,18.7,35.2,17.7,47.09,3.9,68.2,18.5,35.12666667,20.1,43.7,17.6,39.79,3.70E+00,750,74,7,40,-5.00E-01,44.76173315,44.76173315,40,0
19.89,37.09,16.79,40.93333333,20.29,37.9,18.7,35.2,17.76,47.09,3.9,67.66666667,18.5,35.2,20.03333333,43.76666667,17.6,39.9,3.75E+00,749.8166667,73.33333333,7,40,-5.83E-01,8.027389634,8.027389634,50,0
19.89,37.09,16.73,41.06,20.29,37.96666667,18.7,35.2,17.7,47.09,4.03,67.19,18.5,35.16333333,20.03333333,43.82666667,17.6,39.9,3.80E+00,749.6333333,72.66666667,7,40,-6.67E-01,31.53593895,31.53593895,40,0
19.82333333,37.03,16.7,41.09,20.39,38,18.7,35.2,17.7,47.09,4.09,66.73,18.5,35.09,20,43.66333333,17.6,40,3.85E+00,749.45,72,7,40,-7.50E-01,3.389724495,3.389724495,50,0
19.79,37,16.7,41.09,20.39,38,18.6,35.2,17.7,47.09,4.09,66.95666667,18.5,35.09,20,43.53,17.6,40,3.90E+00,749.2666667,71.33333333,7,40,-8.33E-01,29.01552445,29.01552445,40,0
19.79,37,16.66666667,41.16333333,20.39,38,18.6,35.2,17.7,47.09,4.156666667,66.43,18.5,35.16333333,20,43.46666667,17.6,40,3.95E+00,749.0833333,70.66666667,7,40,-9.17E-01,46.54706141,46.54706141,50,0
19.76,37,16.6,41.09,20.39,38,18.6,35.2,17.7,47.09,4.156666667,66.26333333,18.5,35.29,19.92666667,43.4,17.6,40,4.00E+00,748.9,70,7,40,-1.00E+00,46.1115572,46.1115572,50,0
19.7,37,16.6,41.12666667,20.5,38.09,18.56666667,35.2,17.7,47.09,4.115,65.7475,18.5,35.23,19.96333333,43.5,17.6,40,3.95E+00,748.7333333,70.5,6.833333333,40,-9.67E-01,44.83313378,44.83313378,40,0
19.7,37,16.6,41.2,20.5,38.03,18.56666667,35.2,17.63333333,47.03,4.123333333,64.93333333,18.42666667,35.26666667,19.89,43.5,17.6,40.06,3.90E+00,748.5666667,71,6.666666667,40,-9.33E-01,34.38858479,34.38858479,20,0
19.7,37,16.5,41.2,20.56666667,37.9,18.53333333,35.12666667,17.6,47,4.09,63.36,18.42666667,35.26666667,19.89,43.43333333,17.6,40.09,3.85E+00,748.4,71.5,6.5,40,-9.00E-01,46.48757831,46.48757831,20,0
19.63333333,36.93333333,16.5,41.2,20.5,37.9,18.53333333,35.2,17.6,47,4.09,63.96666667,18.46333333,35.16333333,19.89,43.26,17.6,40.09,3.80E+00,748.2333333,72,6.333333333,40,-8.67E-01,13.12673053,13.12673053,30,0
19.6,37,16.5,41.2,20.5,37.9,18.5,35.2,17.6,47,4.09,62.69333333,18.39,35.09,19.82333333,43.06666667,17.6,40.09,3.75E+00,748.0666667,72.5,6.166666667,40,-8.33E-01,16.51067239,16.51067239,50,0
19.6,37,16.42666667,41.2,20.5,37.96666667,18.5,35.12666667,17.6,47,4.09,63.23333333,18.39,35.32666667,19.79,42.9,17.6,40.09,3.70E+00,747.9,73,6,40,-8.00E-01,46.65359287,46.65359287,40,0
19.6,37,16.39,41.2,20.5,37.9,18.5,35.2,17.6,47,4.09,63.73333333,18.39,35.46666667,19.79,42.9,17.6,40.09,3.77E+00,747.7166667,72.66666667,6.333333333,40,-7.83E-01,10.11449082,10.11449082,50,0
19.6,37,16.39,41.2,20.5,37.9,18.5,35.2,17.6,47,4.156666667,63.46666667,18.445,35.59,19.79,42.9,17.6,40.12666667,3.83E+00,747.5333333,72.33333333,6.666666667,40,-7.67E-01,49.5726231,49.5726231,60,0
19.5,37,16.39,41.29,20.55,38,18.5,35.2,17.6,47,4.19,62.23333333,18.5,35.73,19.79,42.96666667,17.6,40.2,3.90E+00,747.35,72,7,40,-7.50E-01,12.95201641,12.95201641,50,0
19.5,37,16.29,41.32666667,20.6,37.9,18.42666667,35.12666667,17.53333333,47,4.19,61.96,18.5,35.79,19.79,43,17.6,40.2,3.97E+00,747.1666667,71.66666667,7.333333333,40,-7.33E-01,25.29679039,25.29679039,50,0
19.5,37,16.29,41.4,20.6,37.9,18.39,35.2,17.5,47,3.966666667,61.72333333,18.42666667,35.82666667,19.79,43,17.6,40.26,4.03E+00,746.9833333,71.33333333,7.666666667,40,-7.17E-01,44.43468481,44.43468481,40,0
19.5,37,16.26,41.4,20.6,37.93333333,18.39,35.2,17.5,47,3.826666667,60.92333333,18.5,35.96666667,19.79,43.09,17.6,40.32666667,4.10E+00,746.8,71,8,40,-7.00E-01,43.75146022,43.75146022,50,0
19.46333333,37.03,16.26,41.46666667,20.6,37.93333333,18.39,35.2,17.5,47,3.79,61.13333333,18.53333333,36.36333333,19.73,43.16333333,17.6,40.52666667,4.07E+00,746.6666667,71.16666667,8,40,-7.00E-01,36.47608667,36.47608667,80,0
19.39,37.22333333,16.2,41.62666667,20.56666667,37.9,18.39,35.26,17.5,46.96666667,3.79,60.93333333,18.53333333,36.23,19.79,43.13333333,17.6,40.5,4.03E+00,746.5333333,71.33333333,8,40,-7.00E-01,9.477876185,9.477876185,40,10
19.42666667,37.72666667,16.2,41.83333333,20.42666667,37.69333333,18.39,35.43333333,17.56666667,46.3,3.73,61.53,18.5,35.93,19.73,42.86,17.6,40.5,4.00E+00,746.4,71.5,8,40,-7.00E-01,4.381002486,4.381002486,50,0
19.42666667,38.06,16.2,42.36,20.35666667,37.59,18.39,35.56,17.56666667,45.76666667,3.73,61.53,18.5,35.73,19.7,42.52666667,17.6,40.5,3.97E+00,746.2666667,71.66666667,8,40,-7.00E-01,3.508049529,3.508049529,50,0
19.39,38,16.2,42.56,20.29,37.59,18.39,35.7,17.5,46.02666667,3.79,61.26666667,18.5,35.43,19.7,42.4,17.6,40.5,3.93E+00,746.1333333,71.83333333,8,40,-7.00E-01,25.9676106,25.9676106,60,0
19.39,38,16.2,42.82666667,20.2,37.4,18.39,35.82666667,17.5,46.39,3.79,59.995,18.42666667,35.09666667,19.7,42.13333333,17.6,40.46666667,3.90E+00,746,72,8,40,-7.00E-01,21.01943794,21.01943794,70,0
19.42666667,38.15666667,16.2,42.9,20.2,37.32666667,18.39,35.96666667,17.5,46.66333333,3.863333333,59.32666667,18.39,34.86333333,19.7,41.93333333,17.6,40.4,3.98E+00,745.9,71.33333333,8,40,-7.50E-01,3.603524878,3.603524878,30,0
19.5,38.29,16.2,42.93333333,20.2,37.29,18.39,36.12666667,17.5,46.82666667,4,58.89,18.39,34.65666667,19.6,41.56,17.6,40.26,4.07E+00,745.8,70.66666667,8,40,-8.00E-01,3.33570746,3.33570746,30,10
19.39,38.46333333,16.2,43.06,20.2,37.29,18.32333333,36.26,17.5,46.96666667,4.06,59.29666667,18.39,34.46666667,19.6,41.32,17.6,40.12666667,4.15E+00,745.7,70,8,40,-8.50E-01,35.25574835,35.25574835,300,0
19.39,38.53,16.2,43.23,20.2,37.29,18.32333333,36.5,17.56666667,47.93333333,4.226666667,58.22666667,18.39,34.32666667,19.53333333,41.12666667,17.6,39.96666667,4.23E+00,745.6,69.33333333,8,40,-9.00E-01,48.78854597,48.78854597,190,0
19.445,38.45,16.2,43.09666667,20.13333333,37.29,18.53,36.9,17.76,49.72666667,4.366666667,56.76666667,18.35666667,33.86333333,19.53333333,40.9,17.6,39.76666667,4.32E+00,745.5,68.66666667,8,40,-9.50E-01,18.66124471,18.66124471,510,10
19.46333333,38.36333333,16.23,42.76,20.1,37.29,19.09666667,36.9,17.89,49.66666667,4.53,54.63333333,18.29,33.46333333,19.53333333,40.56666667,17.6,39.69333333,4.40E+00,745.4,68,8,40,-1.00E+00,36.16759019,36.16759019,200,0
19.39,38.29,16.23,42.5,20.03333333,37.15666667,19.49666667,36.76666667,17.82333333,48.72666667,4.73,54.43333333,18.26,33.1,19.5,40.13333333,17.625,40.3925,4.50E+00,745.2833333,67.5,8,40,-1.02E+00,36.02752589,36.02752589,200,10
19.42666667,38.16333333,16.29,42.22333333,20.1,37.29,19.7,36.26,17.76,48.5,4.933333333,52.73,18.2,32.76666667,19.5,39.86,17.7,41.16333333,4.60E+00,745.1666667,67,8,40,-1.03E+00,9.232358891,9.232358891,360,0
19.42666667,38.03,16.29,42.0225,20.1,37.23,19.7,36.12666667,17.7,48.5,5.06,51.53,18.2,32.45,19.39,39.52666667,17.7,41.16333333,4.70E+00,745.05,66.5,8,40,-1.05E+00,29.61118011,29.61118011,100,0
19.39,38.06666667,16.29,42.06,20,37.045,19.66666667,36.02666667,17.7,48.73,5.123333333,52.03333333,18.2,32.22333333,19.39,39.32666667,17.7,40.96333333,4.80E+00,744.9333333,66,8,40,-1.07E+00,49.03420187,49.03420187,60,0
19.39,38.26,16.32333333,42.59666667,20.03333333,37.03,19.6,35.82666667,17.625,48.695,5.263333333,53.29333333,18.13333333,32.03,19.39,39.09,17.7,40.72333333,4.90E+00,744.8166667,65.5,8,40,-1.08E+00,21.01850688,21.01850688,70,0
19.46333333,38.4,16.32333333,42.93,20.03333333,37.03,19.56666667,35.66333333,17.6,48.46333333,5.433333333,51.1,18.1,31.85666667,19.39,39.03,17.7,40.46333333,5.00E+00,744.7,65,8,40,-1.10E+00,17.0176156,17.0176156,70,0
19.39,38.4,16.39,42.93,20,37.03,19.5,35.59,17.6,48.06333333,5.56,50.02666667,18.1,31.73,19.35666667,38.86333333,17.7,39.93,5.15E+00,744.65,64,8.333333333,40,-1.17E+00,15.50088493,15.50088493,280,0
19.39,38.29,16.46333333,42.99,20,37.09,19.39,35.49,17.6,47.59666667,5.726666667,49.36,18.1,31.56666667,19.29,38.73,17.7,39.65666667,5.30E+00,744.6,63,8.666666667,40,-1.23E+00,25.99879658,25.99879658,370,10
19.39,38.29,16.53333333,42.4,20,37.09,19.39,35.15666667,17.6,47.1,5.866666667,45.89333333,18.1,31.42666667,19.29,38.56,17.7,39.4,5.45E+00,744.55,62,9,40,-1.30E+00,21.96625717,21.96625717,50,0
19.5,38.36,16.6,42.53333333,20,37.09,19.35666667,34.83333333,17.6,46.76666667,6,43.49666667,18.1,31.26,19.29,38.43333333,17.7,39.06666667,5.60E+00,744.5,61,9.333333333,40,-1.37E+00,22.03495614,22.03495614,90,0
19.5,38.76666667,16.6,43.4,20,37,19.2225,34.4975,17.6,46.43,6.0925,42.3725,18.1,31.13333333,19.29,38.29,17.7,38.83333333,5.75E+00,744.45,60,9.666666667,40,-1.43E+00,2.556288964,2.556288964,70,0
19.5,40.06333333,16.6,43.06666667,20,37.06,19.2,34.23,17.53333333,46.15666667,6.19,40.06,18,30.89,19.23,38.15666667,17.7,38.56666667,5.90E+00,744.4,59,10,40,-1.50E+00,25.66042857,25.66042857,60,10
19.5,39.59666667,16.7,42.83333333,20,37.09,19.1,34.59666667,17.5,45.83333333,6.3,40.09666667,18,30.76333333,19.2,37.96666667,17.7,38.5,5.98E+00,744.3833333,59,9.833333333,40,-1.45E+00,49.38774576,49.38774576,60,10
19.5,39.26666667,16.7,42.3,20,37.03,19.16666667,34.93,17.5,45.56666667,6.3,39.29,18,30.6,19.2,37.9,17.7,38.5,6.07E+00,744.3666667,59,9.666666667,40,-1.40E+00,34.22778251,34.22778251,30,10
19.5,39.06,16.7,42,19.89,37.09,19.1,34.66333333,17.5,45.26,6.4,39.66666667,18,30.6,19.2,37.79,17.7,38.33333333,6.15E+00,744.35,59,9.5,40,-1.35E+00,44.89145428,44.89145428,30,10
19.5,38.3,16.7,41.6,19.89,36.75666667,19.1,34.53,17.5,45.06666667,6.4,38.86666667,18,30.5,19.13333333,37.73,17.7,38.12666667,6.23E+00,744.3333333,59,9.333333333,40,-1.30E+00,6.797793135,6.797793135,50,0
19.5,37.1,16.63333333,40.53333333,19.79,36.06,19,34.26,17.5,44.76,6.433333333,40.59666667,18,30.42666667,19.1,37.7,17.7,37.96666667,6.32E+00,744.3166667,59,9.166666667,40,-1.25E+00,4.971261497,4.971261497,50,10
19.5,36.5,16.63333333,39.86666667,19.73,36.13333333,19,34.2,17.5,44.56666667,6.56,40.26333333,18,30.46333333,19.16666667,37.7,17.7,37.9,6.40E+00,744.3,59,9,40,-1.20E+00,31.52440124,31.52440124,70,0
19.5,37.7,16.66666667,40.29666667,19.76,36.12666667,18.89,34.09,17.5,44.33333333,6.726666667,40.43333333,17.92666667,30.39,19.1,37.7,17.7,37.745,6.42E+00,744.3,59.33333333,9,40,-1.08E+00,34.53225851,34.53225851,50,0
19.5,37.7,16.6,41.16333333,19.76,36.4,18.89,34.09,17.5,44.12666667,6.866666667,40.56,17.89,30.39,19.1,37.59,17.7,37.56,6.43E+00,744.3,59.66666667,9,40,-9.67E-01,5.075159937,5.075159937,40,0
19.5,37.43,16.7,40.94,19.89,36.93333333,18.89,34.09,17.5,43.96666667,6.866666667,42.39333333,17.89,30.46333333,19.03333333,37.53,17.7,37.5,6.45E+00,744.3,60,9,40,-8.50E-01,25.31649887,25.31649887,50,0
19.5,37.23,16.7,40.46666667,19.89,37.06,18.89,34.09,17.5,43.82666667,6.726666667,43.26666667,17.89,30.55,19,37.5,17.7,37.5,6.47E+00,744.3,60.33333333,9,40,-7.33E-01,15.39371032,15.39371032,50,0
19.5,37.02666667,16.7,40.26666667,19.89,37.2,18.79,34.03,17.5,43.7,6.56,45.9,17.89,30.73,19,37.56,17.7,37.5,6.48E+00,744.3,60.66666667,9,40,-6.17E-01,2.838425664,2.838425664,40,0
19.5,36.82666667,16.7,40.06,19.89,37.2,18.79,34.09,17.4725,43.4975,6.433333333,48.36,17.89,30.79,19,37.59,17.7,37.5,6.50E+00,744.3,61,9,40,-5.00E-01,23.69208297,23.69208297,50,0
19.5,36.66333333,16.7,39.93333333,19.89,37.2,18.76,34.23,17.46333333,43.36333333,6.4,49.26333333,17.89,30.92666667,19,37.66333333,17.7,37.43333333,6.63E+00,744.2666667,61.66666667,9.166666667,40,-2.50E-01,18.52755337,18.52755337,50,0
19.42666667,36.53,16.7,39.82666667,20,37.2,18.7,34.29,17.39,43.26,6.466666667,48.86333333,17.89,31,19,37.7,17.7,37.43333333,6.77E+00,744.2333333,62.33333333,9.333333333,40,0.00E+00,2.438726148,2.438726148,80,0
19.42666667,36.53,16.76,39.96666667,19.92666667,37.2,18.7,34.32666667,17.39,43.2,6.66,48.72333333,17.89,31.1,19,37.83333333,17.7,37.5,6.90E+00,744.2,63,9.5,40,2.50E-01,12.47372313,12.47372313,90,0
19.42666667,36.59,16.79,40,19.89,37.09,18.7,34.4,17.39,43.2,6.9975,47.07,17.89,31.16666667,19.1,38.23,17.7,37.43333333,7.03E+00,744.1666667,63.66666667,9.666666667,40,5.00E-01,24.83755558,24.83755558,90,0
19.46333333,36.59,16.85666667,40,19.89,37.03,18.7,34.5,17.39,43.2,7.33,43.95666667,17.89,31.2,19.16666667,38.29,17.7,37.5,7.17E+00,744.1333333,64.33333333,9.833333333,40,7.50E-01,37.66033382,37.66033382,80,10
19.46333333,36.59,16.89,39.86333333,19.89,37.06,18.675,34.475,17.39,43.29,7.623333333,43.15666667,17.89,31.2,19.39,38.5,17.7,37.53,7.30E+00,744.1,65,10,40,1.00E+00,41.068426,41.068426,70,0
19.5,36.7,16.89,39.79,19.82333333,36.93333333,18.66666667,34.46666667,17.46333333,43.43,7.763333333,42.03,17.89,31.23,19.46333333,38.56,17.7,37.59,7.23E+00,744.2,65.16666667,9.666666667,40,1.00E+00,3.253371851,3.253371851,60,0
19.5,36.62666667,16.92666667,39.66333333,19.79,36.86333333,18.6,34.4,17.39,43.29,7.56,40.45666667,17.89,31.23,19.63333333,38.59,17.66666667,37.43,7.17E+00,744.3,65.33333333,9.333333333,40,1.00E+00,32.46120104,32.46120104,70,0
19.5,36.59,17,39.66333333,19.79,36.79,18.6,34.46666667,17.39,43.29,7.5,40.53,17.92666667,31.55666667,19.7,38.59,17.66666667,37.29,7.10E+00,744.4,65.5,9,40,1.00E+00,38.07549269,38.07549269,100,0
19.42666667,36.59,16.92666667,39.73,19.79,36.66333333,18.6,34.99333333,17.39,43.26,7.4,40.99,18.06666667,32.42333333,19.79,38.59,17.6,37.06,7.03E+00,744.5,65.66666667,8.666666667,40,1.00E+00,11.62576125,11.62576125,110,0
19.39,36.53,17,39.73,19.79,36.59,18.66666667,35.73333333,17.39,43.2,7.4,40.19666667,18.1,32.86,19.85666667,38.59,17.6,37,6.97E+00,744.6,65.83333333,8.333333333,40,1.00E+00,29.47752005,29.47752005,110,0
19.39,36.66333333,17,40.03,19.79,36.59,18.7,35.93,17.39,43.2,7.263333333,40.33333333,18.1,32.86,19.945,38.59,17.6,36.96666667,6.90E+00,744.7,66,8,40,1.00E+00,37.95376726,37.95376726,110,0
19.445,36.79,17,40.16333333,19.79,36.59,18.7,35.73,17.39,43.26,7.19,40.93333333,18.1,32.56,20,38.59,17.6,36.9,6.85E+00,744.7833333,65.83333333,7.666666667,40,9.00E-01,17.27222671,17.27222671,110,10
19.39,36.9,17,39.96666667,19.79,36.62666667,18.7,35.5,17.39,43.5,7.333333333,41.29333333,18.1,32.43333333,20.06666667,38.66333333,17.6,36.745,6.80E+00,744.8666667,65.66666667,7.333333333,40,8.00E-01,16.88730281,16.88730281,100,10
19.39,36.9,17,39.96666667,19.79,36.7,18.7,35.43333333,17.39,43.83333333,7.333333333,40.09333333,18,32.06,20.1,38.56,17.6,36.82666667,6.75E+00,744.95,65.5,7,40,7.00E-01,24.22044271,24.22044271,110,10
19.39,36.96666667,17,40.045,19.79,36.7,18.7,35.46333333,17.39,44.09,7.3,40.03333333,18,31.9725,20.1,38.56,17.6,36.9,6.70E+00,745.0333333,65.33333333,6.666666667,40,6.00E-01,46.44351968,46.44351968,120,10
19.39,36.82666667,16.96333333,39.93,19.79,36.7,18.76,35.79666667,17.39,44.09,7.226666667,40.29333333,18,31.82333333,20.1,38.5,17.6,36.9,6.65E+00,745.1166667,65.16666667,6.333333333,40,5.00E-01,0.749646069,0.749646069,130,0
19.39,36.76,16.89,39.79,19.79,36.7,19.33333333,36.12666667,17.39,44.09,7.3,40.7,18,31.7,20.16666667,38.56,17.6,36.9,6.60E+00,745.2,65,6,40,4.00E-01,26.60234566,26.60234566,100,10
19.39,36.7,16.89,39.82666667,19.79,36.7,19.86666667,36.2,17.39,44.0225,7.366666667,39.9,18,31.63333333,20.23,38.62666667,17.56666667,36.86333333,6.58E+00,745.2666667,64.66666667,5.666666667,40,3.17E-01,2.146041545,2.146041545,110,0
19.39,36.7,16.89,39.9,19.79,36.62666667,20.36,35.86333333,17.39,44,7.3,38.83333333,17.96333333,31.56666667,20.29,38.7,17.5,36.79,6.57E+00,745.3333333,64.33333333,5.333333333,40,2.33E-01,21.98311611,21.98311611,120,10
19.39,36.7,16.89,39.96666667,19.79,36.59,20.42666667,35.46333333,17.39,43.9,7.245,38.395,17.89,31.42666667,20.32333333,38.66333333,17.5,36.79,6.55E+00,745.4,64,5,40,1.50E-01,17.32643199,17.32643199,110,0
19.39,36.7,16.89,39.96666667,19.79,36.59,20.29,35.46333333,17.39,43.9,7.226666667,37.36666667,17.89,31.35666667,20.46333333,38.59,17.5,36.79,6.53E+00,745.4666667,63.66666667,4.666666667,40,6.67E-02,42.25236574,42.25236574,100,0
19.39,36.7,16.89,39.9,19.79,36.59,20.49666667,35.66333333,17.39,43.76,7.06,37.69333333,17.89,31.29,20.5,38.5,17.5,36.7,6.52E+00,745.5333333,63.33333333,4.333333333,40,-1.67E-02,9.849056881,9.849056881,80,0
19.39,36.73,16.89,39.96666667,19.79,36.59,21.045,35.44,17.39,43.62666667,6.933333333,37.36,17.89,31.2,20.56666667,38.5,17.5,36.7,6.50E+00,745.6,63,4,40,-1.00E-01,31.42795953,31.42795953,90,0
19.39,36.79,17.03333333,40.03,19.79,36.59,21.49333333,35.09,17.39,43.5,6.8,37.39333333,17.89,31.2,20.6,38.4,17.5,36.59,6.43E+00,745.7333333,63.16666667,4.166666667,40,-1.33E-01,14.27804522,14.27804522,90,0
19.42666667,36.73,17.1,40.03,19.79,36.59,21.9,35.03,17.39,43.5,6.726666667,37.19333333,17.89,31.1,20.66666667,38.4,17.5,36.59,6.37E+00,745.8666667,63.33333333,4.333333333,40,-1.67E-01,14.0989396,14.0989396,100,0
19.5,36.79,17.23,39.86333333,19.79,36.59,22.32333333,34.96,17.39,43.36333333,6.69,37.36333333,17.89,31.03333333,20.7,38.5,17.39,36.5,6.30E+00,746,63.5,4.5,40,-2.00E-01,21.10974836,21.10974836,130,20
19.53333333,36.79,17.29,39.79,19.79,36.59,22.32333333,34.62666667,17.39,43.29,6.69,37.62333333,17.82333333,31.16,20.7,38.5,17.39,36.43333333,6.23E+00,746.1333333,63.66666667,4.666666667,40,-2.33E-01,45.23926523,45.23926523,110,20
19.6,36.93,17.32333333,39.76,19.79,36.56,22.13333333,34.46666667,17.39,43.4,6.56,37.76666667,17.89,31.76,20.73,38.62666667,17.39,36.32666667,6.17E+00,746.2666667,63.83333333,4.833333333,40,-2.67E-01,21.75578758,21.75578758,90,10
19.7,37,17.39,39.7,19.79,36.56,21.92666667,34.32666667,17.39,43.4,6.5,38.16,17.96,32.42333333,20.79,38.7,17.39,36.4,6.10E+00,746.4,64,5,40,-3.00E-01,6.390661432,6.390661432,90,0
19.76,37,17.5,39.66333333,19.79,36.59,21.72666667,33.9,17.39,43.4,6.366666667,38.73,18.16666667,33.42333333,20.79,38.7,17.39,36.26,6.08E+00,746.5333333,64.33333333,5.166666667,40,-2.33E-01,36.58670961,36.58670961,100,0
19.79,37,17.5,39.72333333,19.79,36.59,21.53333333,33.7,17.39,43.46666667,6.226666667,38.99,18.42666667,34.06666667,20.79,38.6725,17.39,36.12666667,6.07E+00,746.6666667,64.66666667,5.333333333,40,-1.67E-01,9.462494019,9.462494019,120,0
19.89,37.09,17.53333333,39.86333333,19.79,36.7,21.35666667,33.53,17.35666667,43.5,6.19,39.25666667,18.56666667,34.52666667,20.85666667,38.59,17.39,36.045,6.05E+00,746.8,65,5.5,40,-1.00E-01,25.44057085,25.44057085,140,20
19.89,37.09,17.6,39.79,19.85666667,36.76,21.23,33.59,17.35666667,43.5,6.19,39.99666667,18.56666667,34.16,20.89,38.46666667,17.35666667,35.86333333,6.03E+00,746.9333333,65.33333333,5.666666667,40,-3.33E-02,15.68157099,15.68157099,160,20
20,37.12666667,17.7,39.9,19.89,36.7,21.16666667,33.79,17.39,43.59,6.09,40.89666667,18.4175,33.5925,20.96333333,38.32666667,17.35666667,35.79,6.02E+00,747.0666667,65.66666667,5.833333333,40,3.33E-02,36.4229114,36.4229114,230,30
20.06666667,37.33333333,17.79,39.9,19.9725,36.7,21.03333333,33.86333333,17.39,43.59,6.03,41.69666667,18.32333333,33.15666667,21,38.16333333,17.29,35.7,6.00E+00,747.2,66,6,40,1.00E-01,29.49781973,29.49781973,180,10
20.13333333,38.09666667,17.85666667,39.82666667,20,36.7,20.96333333,34.09,17.39,43.645,5.966666667,42.3,18.26,32.83333333,21.06666667,38.09,17.29,35.62666667,5.95E+00,747.3,66.16666667,6,40,8.33E-02,36.11385381,36.11385381,140,20
20.26,38.36333333,18.03333333,39.82666667,20.06666667,36.9,20.89,34.03,17.39,43.73,5.875,42.725,18.2,32.56666667,21.1,38.06,17.29,35.59,5.90E+00,747.4,66.33333333,6,40,6.67E-02,23.67526297,23.67526297,140,10
20.39,38.63,18.1,39.82666667,20.06666667,37.02666667,20.76,33.93333333,17.39,43.93,5.8,43,18.2,32.46333333,21.16666667,37.93333333,17.29,35.53,5.85E+00,747.5,66.5,6,40,5.00E-02,38.8213021,38.8213021,130,0
20.46333333,37.89,18.2,39.93333333,20.13333333,37.06,20.7,33.93333333,18.09666667,68.33333333,5.626666667,42.73,18.2,32.46333333,21.2,37.86333333,17.29,35.5,5.80E+00,747.6,66.66666667,6,40,3.33E-02,31.87179791,31.87179791,120,0
20.53333333,37.89,18.26,40.6,20.2,37,20.56666667,33.7,18.43,62,5.366666667,43.06333333,18.16666667,32.33333333,21.2,37.73,17.29,35.5,5.75E+00,747.7,66.83333333,6,40,1.67E-02,44.40562283,44.40562283,100,0
20.6,38.16333333,18.32333333,41.39,20.23,37.15666667,20.5,33.62666667,18.63333333,52.16666667,5.126666667,43.83,18.16666667,32.12666667,21.26,37.72333333,17.29,35.4,5.70E+00,747.8,67,6,40,0.00E+00,37.68615659,37.68615659,110,0
20.7,38.29,18.32333333,41.59,20.29,37.36333333,20.34,33.545,18.76,48.02666667,4.933333333,44.42333333,18.1,31.96333333,21.2,37.59,17.29,35.4,5.52E+00,747.95,68,5.666666667,40,3.33E-02,1.970768743,1.970768743,130,10
20.76,38.23,18.39,41.66333333,20.29,37.5,20.29,33.72666667,18.82333333,45.49333333,4.866666667,45.15666667,18.1,31.82333333,21.16666667,37.4,17.26,35.36333333,5.33E+00,748.1,69,5.333333333,40,6.67E-02,19.13067121,19.13067121,140,20
20.82333333,38.06,18.39,41.33,20.29,37.5,20.43,34.26666667,18.89,44.43333333,4.8,45.62333333,18.1,31.7,21.1,37.46666667,17.26,35.29,5.15E+00,748.25,70,5,40,1.00E-01,29.15521493,29.15521493,140,30
20.89,37.8,18.39,41.06,20.39,37.46666667,20.89333333,34.73,19,43.46,4.626666667,45.93333333,18.1,31.63333333,21.1,37.59,17.29,35.32666667,4.97E+00,748.4,71,4.666666667,40,1.33E-01,49.08216939,49.08216939,130,20
20.92666667,37.56,18.39,40.93333333,20.39,37.32666667,21.29333333,34.86333333,19,42.86666667,4.293333333,46.19333333,18.1,31.5,21.1,37.66333333,17.29,35.46666667,4.78E+00,748.55,72,4.333333333,40,1.67E-01,30.29208393,30.29208393,130,20
21,37.36,18.5,40.86333333,20.39,37.26,21.6,34.59,20.23333333,80.99333333,3.863333333,47.86666667,18.03333333,31.36,21.06666667,37.65666667,17.29,35.59,4.60E+00,748.7,73,4,40,2.00E-01,0.669601094,0.669601094,130,30
21,37.2,18.5,40.65666667,20.39,37.26,21.6,34.46333333,20.09333333,78.8,3.73,48.4,18,31.29,21,38.12333333,17.29,35.59,4.67E+00,748.8333333,72.66666667,3.666666667,40,2.00E-01,0.88954427,0.88954427,100,20
21,37.06666667,18.5,40.36333333,20.29,37.32666667,21.56666667,34.5,19.49666667,79.03333333,3.43,48.89333333,18,31.35666667,21,38.65666667,17.29,35.59,4.73E+00,748.9666667,72.33333333,3.333333333,40,2.00E-01,5.367963226,5.367963226,110,30
21,36.845,18.5,40.15666667,20.23,37.32666667,21.5,34.5,19.23,79.49333333,3.23,50.16666667,18.1,31.73,21,38.86333333,17.29,35.59,4.80E+00,749.1,72,3,40,2.00E-01,8.760318626,8.760318626,110,20
